originalid,year,colenr
1103,2017,1. Not enrolled
1104,2017,1. Not enrolled
1105,2017,1. Not enrolled
1106,2017,1. Not enrolled
1107,2017,1. Not enrolled
1108,2017,1. Not enrolled
1109,2017,1. Not enrolled
1110,2017,1. Not enrolled
1111,2017,1. Not enrolled
1112,2017,4. Graduate program
1113,2017,1. Not enrolled
1114,2017,
1115,2017,
1116,2017,1. Not enrolled
1117,2017,1. Not enrolled
1118,2017,1. Not enrolled
1119,2017,1. Not enrolled
1120,2017,
1121,2017,
1122,2017,
1123,2017,1. Not enrolled
1124,2017,1. Not enrolled
1125,2017,1. Not enrolled
1126,2017,1. Not enrolled
1127,2017,1. Not enrolled
1128,2017,1. Not enrolled
1129,2017,1. Not enrolled
1130,2017,
1131,2017,1. Not enrolled
1132,2017,1. Not enrolled
1133,2017,1. Not enrolled
1134,2017,1. Not enrolled
1135,2017,1. Not enrolled
1136,2017,
1137,2017,
1138,2017,1. Not enrolled
1139,2017,
1140,2017,
1141,2017,
1142,2017,1. Not enrolled
1143,2017,1. Not enrolled
1144,2017,1. Not enrolled
1145,2017,1. Not enrolled
1146,2017,1. Not enrolled
1147,2017,1. Not enrolled
1148,2017,1. Not enrolled
1149,2017,1. Not enrolled
1150,2017,1. Not enrolled
1151,2017,1. Not enrolled
1152,2017,1. Not enrolled
1153,2017,1. Not enrolled
1154,2017,1. Not enrolled
1155,2017,1. Not enrolled
1156,2017,1. Not enrolled
1157,2017,1. Not enrolled
1158,2017,1. Not enrolled
1159,2017,1. Not enrolled
1160,2017,1. Not enrolled
1161,2017,3. 4-year college
1162,2017,1. Not enrolled
1163,2017,1. Not enrolled
1164,2017,1. Not enrolled
1165,2017,1. Not enrolled
1166,2017,1. Not enrolled
1167,2017,1. Not enrolled
1168,2017,
1169,2017,1. Not enrolled
1170,2017,
1171,2017,1. Not enrolled
1172,2017,1. Not enrolled
1173,2017,1. Not enrolled
1174,2017,
1175,2017,1. Not enrolled
1176,2017,1. Not enrolled
1177,2017,1. Not enrolled
1178,2017,1. Not enrolled
1179,2017,1. Not enrolled
1180,2017,1. Not enrolled
1181,2017,
1182,2017,3. 4-year college
1183,2017,1. Not enrolled
1184,2017,1. Not enrolled
1185,2017,2. 2-year college 
1186,2017,1. Not enrolled
1187,2017,1. Not enrolled
1188,2017,1. Not enrolled
1189,2017,1. Not enrolled
1190,2017,1. Not enrolled
1191,2017,
1192,2017,1. Not enrolled
1193,2017,1. Not enrolled
1194,2017,1. Not enrolled
1195,2017,1. Not enrolled
1196,2017,1. Not enrolled
1197,2017,1. Not enrolled
1198,2017,1. Not enrolled
1199,2017,1. Not enrolled
1200,2017,3. 4-year college
1201,2017,1. Not enrolled
1202,2017,1. Not enrolled
1203,2017,1. Not enrolled
1204,2017,1. Not enrolled
1205,2017,1. Not enrolled
1206,2017,1. Not enrolled
1207,2017,1. Not enrolled
1208,2017,1. Not enrolled
1209,2017,1. Not enrolled
1210,2017,1. Not enrolled
1211,2017,1. Not enrolled
1212,2017,1. Not enrolled
1213,2017,
1214,2017,1. Not enrolled
1215,2017,1. Not enrolled
1216,2017,1. Not enrolled
1217,2017,1. Not enrolled
1218,2017,1. Not enrolled
1219,2017,1. Not enrolled
1220,2017,1. Not enrolled
1221,2017,1. Not enrolled
1222,2017,1. Not enrolled
1223,2017,1. Not enrolled
1224,2017,1. Not enrolled
1225,2017,
1226,2017,1. Not enrolled
1227,2017,1. Not enrolled
1228,2017,1. Not enrolled
1229,2017,1. Not enrolled
1230,2017,1. Not enrolled
1231,2017,1. Not enrolled
1232,2017,1. Not enrolled
1233,2017,1. Not enrolled
1234,2017,1. Not enrolled
1235,2017,1. Not enrolled
1236,2017,
1237,2017,1. Not enrolled
1238,2017,1. Not enrolled
1239,2017,1. Not enrolled
1240,2017,1. Not enrolled
1241,2017,1. Not enrolled
1242,2017,1. Not enrolled
1243,2017,1. Not enrolled
1244,2017,1. Not enrolled
1245,2017,1. Not enrolled
1246,2017,1. Not enrolled
1247,2017,1. Not enrolled
1248,2017,1. Not enrolled
1249,2017,1. Not enrolled
1250,2017,
1251,2017,1. Not enrolled
1252,2017,1. Not enrolled
1253,2017,1. Not enrolled
1254,2017,1. Not enrolled
1255,2017,
1256,2017,1. Not enrolled
1257,2017,3. 4-year college
1258,2017,1. Not enrolled
1259,2017,1. Not enrolled
1260,2017,1. Not enrolled
1261,2017,1. Not enrolled
1262,2017,3. 4-year college
1263,2017,1. Not enrolled
1264,2017,1. Not enrolled
1265,2017,1. Not enrolled
1266,2017,1. Not enrolled
1267,2017,1. Not enrolled
1268,2017,1. Not enrolled
1269,2017,3. 4-year college
1270,2017,1. Not enrolled
1271,2017,1. Not enrolled
1272,2017,1. Not enrolled
1273,2017,
1274,2017,
1275,2017,1. Not enrolled
1276,2017,1. Not enrolled
1277,2017,1. Not enrolled
1278,2017,1. Not enrolled
1279,2017,1. Not enrolled
1280,2017,1. Not enrolled
1281,2017,1. Not enrolled
1282,2017,1. Not enrolled
1283,2017,
1284,2017,1. Not enrolled
1285,2017,1. Not enrolled
1286,2017,1. Not enrolled
1287,2017,1. Not enrolled
1288,2017,4. Graduate program
1289,2017,
1290,2017,1. Not enrolled
1291,2017,1. Not enrolled
1292,2017,4. Graduate program
1293,2017,
1294,2017,3. 4-year college
1295,2017,
1296,2017,1. Not enrolled
1297,2017,1. Not enrolled
1298,2017,1. Not enrolled
1299,2017,
1300,2017,
1301,2017,1. Not enrolled
1302,2017,1. Not enrolled
1303,2017,1. Not enrolled
1304,2017,
1305,2017,1. Not enrolled
1306,2017,1. Not enrolled
1307,2017,1. Not enrolled
1308,2017,
1309,2017,1. Not enrolled
1310,2017,1. Not enrolled
1311,2017,1. Not enrolled
1312,2017,1. Not enrolled
1313,2017,
1314,2017,1. Not enrolled
1315,2017,1. Not enrolled
1316,2017,1. Not enrolled
1317,2017,
1318,2017,1. Not enrolled
1319,2017,1. Not enrolled
1320,2017,1. Not enrolled
1321,2017,1. Not enrolled
1322,2017,1. Not enrolled
1323,2017,1. Not enrolled
1324,2017,1. Not enrolled
1325,2017,1. Not enrolled
1326,2017,
1327,2017,1. Not enrolled
1328,2017,1. Not enrolled
1329,2017,1. Not enrolled
1330,2017,1. Not enrolled
1331,2017,
1332,2017,1. Not enrolled
1333,2017,1. Not enrolled
1334,2017,1. Not enrolled
1335,2017,1. Not enrolled
1336,2017,4. Graduate program
1337,2017,
1338,2017,1. Not enrolled
1339,2017,1. Not enrolled
1340,2017,
1341,2017,1. Not enrolled
1342,2017,1. Not enrolled
1343,2017,1. Not enrolled
1344,2017,1. Not enrolled
1345,2017,1. Not enrolled
1346,2017,
1347,2017,1. Not enrolled
1348,2017,
1349,2017,1. Not enrolled
1350,2017,1. Not enrolled
1351,2017,1. Not enrolled
1352,2017,1. Not enrolled
1353,2017,1. Not enrolled
1354,2017,
1355,2017,
1356,2017,1. Not enrolled
1357,2017,1. Not enrolled
1358,2017,1. Not enrolled
1359,2017,1. Not enrolled
1360,2017,1. Not enrolled
1361,2017,1. Not enrolled
1362,2017,1. Not enrolled
1363,2017,1. Not enrolled
1364,2017,1. Not enrolled
1365,2017,
1366,2017,1. Not enrolled
1367,2017,1. Not enrolled
1368,2017,1. Not enrolled
1369,2017,4. Graduate program
1370,2017,1. Not enrolled
1371,2017,1. Not enrolled
1372,2017,1. Not enrolled
1373,2017,1. Not enrolled
1374,2017,1. Not enrolled
1375,2017,1. Not enrolled
1376,2017,1. Not enrolled
1377,2017,1. Not enrolled
1378,2017,1. Not enrolled
1379,2017,1. Not enrolled
1380,2017,1. Not enrolled
1381,2017,
1382,2017,1. Not enrolled
1383,2017,1. Not enrolled
1384,2017,3. 4-year college
1385,2017,1. Not enrolled
1386,2017,2. 2-year college 
1387,2017,1. Not enrolled
1388,2017,1. Not enrolled
1389,2017,1. Not enrolled
1390,2017,1. Not enrolled
1391,2017,3. 4-year college
1392,2017,1. Not enrolled
1393,2017,1. Not enrolled
1394,2017,1. Not enrolled
1395,2017,
1396,2017,
1397,2017,1. Not enrolled
1398,2017,1. Not enrolled
1399,2017,1. Not enrolled
1400,2017,1. Not enrolled
1401,2017,1. Not enrolled
1402,2017,1. Not enrolled
1403,2017,1. Not enrolled
1404,2017,1. Not enrolled
1405,2017,1. Not enrolled
1406,2017,1. Not enrolled
1407,2017,1. Not enrolled
1408,2017,1. Not enrolled
1409,2017,
1410,2017,1. Not enrolled
1411,2017,1. Not enrolled
1412,2017,1. Not enrolled
1413,2017,3. 4-year college
1414,2017,4. Graduate program
1415,2017,1. Not enrolled
1416,2017,1. Not enrolled
1417,2017,
1418,2017,1. Not enrolled
1419,2017,1. Not enrolled
1420,2017,
1421,2017,1. Not enrolled
1422,2017,1. Not enrolled
1423,2017,
1424,2017,1. Not enrolled
1425,2017,1. Not enrolled
1426,2017,1. Not enrolled
1427,2017,1. Not enrolled
1428,2017,1. Not enrolled
1429,2017,1. Not enrolled
1430,2017,1. Not enrolled
1431,2017,1. Not enrolled
1432,2017,1. Not enrolled
1433,2017,1. Not enrolled
1434,2017,
1435,2017,1. Not enrolled
1436,2017,1. Not enrolled
1437,2017,1. Not enrolled
1438,2017,1. Not enrolled
1439,2017,
1440,2017,1. Not enrolled
1441,2017,1. Not enrolled
1442,2017,1. Not enrolled
1443,2017,1. Not enrolled
1444,2017,1. Not enrolled
1445,2017,1. Not enrolled
1446,2017,1. Not enrolled
1447,2017,1. Not enrolled
1448,2017,1. Not enrolled
1449,2017,1. Not enrolled
1450,2017,4. Graduate program
1451,2017,4. Graduate program
1452,2017,1. Not enrolled
1453,2017,1. Not enrolled
1454,2017,1. Not enrolled
1455,2017,1. Not enrolled
1456,2017,1. Not enrolled
1457,2017,1. Not enrolled
1458,2017,
1459,2017,
1460,2017,1. Not enrolled
1461,2017,1. Not enrolled
1462,2017,1. Not enrolled
1463,2017,1. Not enrolled
1464,2017,1. Not enrolled
1465,2017,1. Not enrolled
1466,2017,
1467,2017,1. Not enrolled
1468,2017,1. Not enrolled
1469,2017,1. Not enrolled
1470,2017,1. Not enrolled
1471,2017,
1472,2017,1. Not enrolled
1473,2017,1. Not enrolled
1474,2017,1. Not enrolled
1475,2017,1. Not enrolled
1476,2017,1. Not enrolled
1477,2017,1. Not enrolled
1478,2017,1. Not enrolled
1479,2017,1. Not enrolled
1480,2017,1. Not enrolled
1481,2017,1. Not enrolled
1482,2017,1. Not enrolled
1483,2017,1. Not enrolled
1484,2017,1. Not enrolled
1485,2017,1. Not enrolled
1486,2017,
1487,2017,1. Not enrolled
1488,2017,1. Not enrolled
1489,2017,1. Not enrolled
1490,2017,1. Not enrolled
1491,2017,1. Not enrolled
1492,2017,
1493,2017,1. Not enrolled
1494,2017,1. Not enrolled
1495,2017,1. Not enrolled
1496,2017,1. Not enrolled
1497,2017,1. Not enrolled
1498,2017,1. Not enrolled
1499,2017,1. Not enrolled
1500,2017,1. Not enrolled
1501,2017,
1502,2017,1. Not enrolled
1503,2017,1. Not enrolled
1504,2017,1. Not enrolled
1505,2017,1. Not enrolled
1506,2017,
1507,2017,
1508,2017,1. Not enrolled
1509,2017,1. Not enrolled
1510,2017,1. Not enrolled
1511,2017,1. Not enrolled
1512,2017,1. Not enrolled
1513,2017,1. Not enrolled
1514,2017,1. Not enrolled
1515,2017,1. Not enrolled
1516,2017,
1517,2017,1. Not enrolled
1518,2017,1. Not enrolled
1519,2017,1. Not enrolled
1520,2017,1. Not enrolled
1521,2017,2. 2-year college 
1522,2017,1. Not enrolled
1523,2017,
1524,2017,1. Not enrolled
1525,2017,1. Not enrolled
1526,2017,1. Not enrolled
1527,2017,1. Not enrolled
1528,2017,
1529,2017,
1530,2017,1. Not enrolled
1531,2017,1. Not enrolled
1532,2017,1. Not enrolled
1533,2017,1. Not enrolled
1534,2017,1. Not enrolled
1535,2017,1. Not enrolled
1536,2017,
1537,2017,1. Not enrolled
1538,2017,1. Not enrolled
1539,2017,1. Not enrolled
1540,2017,1. Not enrolled
1541,2017,1. Not enrolled
1542,2017,
1543,2017,1. Not enrolled
1544,2017,1. Not enrolled
1545,2017,
1546,2017,1. Not enrolled
1547,2017,1. Not enrolled
1548,2017,
1549,2017,1. Not enrolled
1550,2017,1. Not enrolled
1551,2017,1. Not enrolled
1552,2017,1. Not enrolled
1553,2017,1. Not enrolled
1554,2017,3. 4-year college
1555,2017,1. Not enrolled
1556,2017,4. Graduate program
1557,2017,1. Not enrolled
1558,2017,1. Not enrolled
1559,2017,1. Not enrolled
1560,2017,1. Not enrolled
1561,2017,1. Not enrolled
1562,2017,1. Not enrolled
1563,2017,1. Not enrolled
1564,2017,1. Not enrolled
1565,2017,1. Not enrolled
1566,2017,
1568,2017,1. Not enrolled
1569,2017,
1570,2017,1. Not enrolled
1571,2017,2. 2-year college 
1572,2017,1. Not enrolled
1573,2017,1. Not enrolled
1574,2017,1. Not enrolled
1575,2017,1. Not enrolled
1576,2017,1. Not enrolled
1577,2017,
1578,2017,1. Not enrolled
1579,2017,1. Not enrolled
1580,2017,1. Not enrolled
1581,2017,
1582,2017,1. Not enrolled
1583,2017,1. Not enrolled
1584,2017,1. Not enrolled
1585,2017,1. Not enrolled
1586,2017,2. 2-year college 
1587,2017,1. Not enrolled
1588,2017,1. Not enrolled
1589,2017,1. Not enrolled
1590,2017,
1591,2017,1. Not enrolled
1592,2017,1. Not enrolled
1593,2017,
1594,2017,1. Not enrolled
1595,2017,1. Not enrolled
1596,2017,
1597,2017,
1598,2017,
1599,2017,
1600,2017,1. Not enrolled
1601,2017,1. Not enrolled
1602,2017,1. Not enrolled
1603,2017,
1604,2017,1. Not enrolled
1605,2017,1. Not enrolled
1606,2017,1. Not enrolled
1607,2017,1. Not enrolled
1608,2017,
1609,2017,1. Not enrolled
1610,2017,1. Not enrolled
1611,2017,
1612,2017,1. Not enrolled
1613,2017,
1614,2017,1. Not enrolled
1615,2017,1. Not enrolled
1616,2017,
1617,2017,1. Not enrolled
1618,2017,1. Not enrolled
1619,2017,1. Not enrolled
1620,2017,1. Not enrolled
1621,2017,
1622,2017,1. Not enrolled
1623,2017,1. Not enrolled
1624,2017,1. Not enrolled
1625,2017,
1626,2017,1. Not enrolled
1627,2017,1. Not enrolled
1628,2017,3. 4-year college
1629,2017,4. Graduate program
1630,2017,
1631,2017,1. Not enrolled
1632,2017,1. Not enrolled
1633,2017,4. Graduate program
1634,2017,1. Not enrolled
1635,2017,1. Not enrolled
1636,2017,
1637,2017,
1638,2017,1. Not enrolled
1639,2017,1. Not enrolled
1640,2017,
1641,2017,
1642,2017,1. Not enrolled
1643,2017,1. Not enrolled
1644,2017,1. Not enrolled
1645,2017,2. 2-year college 
1646,2017,1. Not enrolled
1647,2017,1. Not enrolled
1648,2017,1. Not enrolled
1649,2017,1. Not enrolled
1650,2017,
1651,2017,
1652,2017,
1653,2017,
1654,2017,1. Not enrolled
1655,2017,1. Not enrolled
1656,2017,1. Not enrolled
1657,2017,1. Not enrolled
1658,2017,
1659,2017,1. Not enrolled
1660,2017,
1661,2017,1. Not enrolled
1662,2017,1. Not enrolled
1663,2017,1. Not enrolled
1664,2017,1. Not enrolled
1665,2017,1. Not enrolled
1666,2017,1. Not enrolled
1667,2017,1. Not enrolled
1668,2017,1. Not enrolled
1669,2017,1. Not enrolled
1670,2017,1. Not enrolled
1671,2017,1. Not enrolled
1672,2017,1. Not enrolled
1673,2017,1. Not enrolled
1674,2017,1. Not enrolled
1675,2017,2. 2-year college 
1676,2017,1. Not enrolled
1677,2017,
1678,2017,1. Not enrolled
1679,2017,1. Not enrolled
1680,2017,1. Not enrolled
1681,2017,1. Not enrolled
1682,2017,1. Not enrolled
1683,2017,1. Not enrolled
1684,2017,1. Not enrolled
1685,2017,1. Not enrolled
1686,2017,1. Not enrolled
1687,2017,1. Not enrolled
1688,2017,1. Not enrolled
1689,2017,1. Not enrolled
1690,2017,1. Not enrolled
1691,2017,1. Not enrolled
1692,2017,1. Not enrolled
1693,2017,1. Not enrolled
1694,2017,1. Not enrolled
1695,2017,
1696,2017,1. Not enrolled
1697,2017,1. Not enrolled
1698,2017,1. Not enrolled
1699,2017,
1700,2017,
1701,2017,1. Not enrolled
1702,2017,1. Not enrolled
1703,2017,1. Not enrolled
1704,2017,1. Not enrolled
1705,2017,1. Not enrolled
1706,2017,1. Not enrolled
1707,2017,
1708,2017,1. Not enrolled
1709,2017,1. Not enrolled
1710,2017,
1711,2017,1. Not enrolled
1712,2017,1. Not enrolled
1713,2017,1. Not enrolled
1714,2017,1. Not enrolled
1715,2017,1. Not enrolled
1716,2017,1. Not enrolled
1717,2017,1. Not enrolled
1718,2017,1. Not enrolled
1719,2017,1. Not enrolled
1720,2017,1. Not enrolled
1721,2017,1. Not enrolled
1722,2017,1. Not enrolled
1723,2017,1. Not enrolled
1724,2017,
1725,2017,
1726,2017,
1727,2017,1. Not enrolled
1728,2017,1. Not enrolled
1729,2017,1. Not enrolled
1730,2017,1. Not enrolled
1731,2017,
1732,2017,1. Not enrolled
1733,2017,1. Not enrolled
1734,2017,1. Not enrolled
1735,2017,1. Not enrolled
1736,2017,
1737,2017,1. Not enrolled
1738,2017,
1739,2017,1. Not enrolled
1740,2017,1. Not enrolled
1741,2017,
1742,2017,
1743,2017,1. Not enrolled
1744,2017,1. Not enrolled
1745,2017,1. Not enrolled
1746,2017,1. Not enrolled
1747,2017,1. Not enrolled
1748,2017,
1749,2017,1. Not enrolled
1750,2017,1. Not enrolled
1751,2017,1. Not enrolled
1752,2017,1. Not enrolled
1753,2017,1. Not enrolled
1754,2017,1. Not enrolled
1755,2017,1. Not enrolled
1756,2017,
1757,2017,1. Not enrolled
1758,2017,
1759,2017,1. Not enrolled
1760,2017,1. Not enrolled
1761,2017,1. Not enrolled
1762,2017,
1763,2017,1. Not enrolled
1764,2017,
1765,2017,1. Not enrolled
1766,2017,1. Not enrolled
1767,2017,1. Not enrolled
1768,2017,1. Not enrolled
1769,2017,1. Not enrolled
1770,2017,1. Not enrolled
1771,2017,1. Not enrolled
1772,2017,1. Not enrolled
1773,2017,1. Not enrolled
1774,2017,
1775,2017,1. Not enrolled
1776,2017,1. Not enrolled
1777,2017,1. Not enrolled
1778,2017,1. Not enrolled
1779,2017,1. Not enrolled
1780,2017,1. Not enrolled
1781,2017,
1782,2017,1. Not enrolled
1783,2017,1. Not enrolled
1784,2017,1. Not enrolled
1785,2017,1. Not enrolled
1786,2017,3. 4-year college
1787,2017,1. Not enrolled
1788,2017,
1789,2017,1. Not enrolled
1790,2017,1. Not enrolled
1791,2017,1. Not enrolled
1792,2017,
1793,2017,1. Not enrolled
1794,2017,1. Not enrolled
1795,2017,1. Not enrolled
1796,2017,
1797,2017,1. Not enrolled
1798,2017,1. Not enrolled
1799,2017,1. Not enrolled
1800,2017,1. Not enrolled
1801,2017,1. Not enrolled
1802,2017,1. Not enrolled
1803,2017,
1804,2017,1. Not enrolled
1805,2017,1. Not enrolled
1806,2017,
1807,2017,
1808,2017,1. Not enrolled
1809,2017,1. Not enrolled
1810,2017,1. Not enrolled
1811,2017,1. Not enrolled
1812,2017,1. Not enrolled
1813,2017,1. Not enrolled
1814,2017,1. Not enrolled
1815,2017,1. Not enrolled
1816,2017,1. Not enrolled
1817,2017,4. Graduate program
1818,2017,1. Not enrolled
1819,2017,1. Not enrolled
1820,2017,1. Not enrolled
1821,2017,
1822,2017,
1823,2017,1. Not enrolled
1824,2017,1. Not enrolled
1825,2017,1. Not enrolled
1826,2017,1. Not enrolled
1827,2017,1. Not enrolled
1828,2017,1. Not enrolled
1829,2017,1. Not enrolled
1830,2017,1. Not enrolled
1831,2017,3. 4-year college
1832,2017,1. Not enrolled
1833,2017,1. Not enrolled
1834,2017,1. Not enrolled
1835,2017,1. Not enrolled
1836,2017,1. Not enrolled
1837,2017,1. Not enrolled
1838,2017,1. Not enrolled
1839,2017,1. Not enrolled
1840,2017,1. Not enrolled
1841,2017,1. Not enrolled
1842,2017,1. Not enrolled
1843,2017,1. Not enrolled
1844,2017,1. Not enrolled
1845,2017,1. Not enrolled
1846,2017,1. Not enrolled
1847,2017,1. Not enrolled
1848,2017,
1849,2017,1. Not enrolled
1850,2017,3. 4-year college
1851,2017,1. Not enrolled
1852,2017,
1853,2017,1. Not enrolled
1854,2017,1. Not enrolled
1855,2017,
1856,2017,1. Not enrolled
1857,2017,1. Not enrolled
1858,2017,1. Not enrolled
1859,2017,1. Not enrolled
1860,2017,1. Not enrolled
1861,2017,1. Not enrolled
1862,2017,1. Not enrolled
1863,2017,
1864,2017,1. Not enrolled
1865,2017,1. Not enrolled
1866,2017,1. Not enrolled
1867,2017,1. Not enrolled
1868,2017,1. Not enrolled
1869,2017,1. Not enrolled
1870,2017,1. Not enrolled
1871,2017,1. Not enrolled
1872,2017,1. Not enrolled
1873,2017,1. Not enrolled
1874,2017,1. Not enrolled
1875,2017,1. Not enrolled
1876,2017,1. Not enrolled
1877,2017,1. Not enrolled
1878,2017,1. Not enrolled
1879,2017,1. Not enrolled
1880,2017,1. Not enrolled
1881,2017,1. Not enrolled
1882,2017,1. Not enrolled
1883,2017,1. Not enrolled
1884,2017,1. Not enrolled
1885,2017,1. Not enrolled
1886,2017,1. Not enrolled
1887,2017,1. Not enrolled
1888,2017,1. Not enrolled
1889,2017,1. Not enrolled
1890,2017,
1891,2017,
1892,2017,1. Not enrolled
1893,2017,1. Not enrolled
1894,2017,1. Not enrolled
1895,2017,1. Not enrolled
1896,2017,1. Not enrolled
1897,2017,1. Not enrolled
1898,2017,1. Not enrolled
1899,2017,
1900,2017,1. Not enrolled
1901,2017,1. Not enrolled
1902,2017,1. Not enrolled
1903,2017,1. Not enrolled
1904,2017,1. Not enrolled
1905,2017,1. Not enrolled
1906,2017,
1907,2017,1. Not enrolled
1908,2017,3. 4-year college
1909,2017,1. Not enrolled
1910,2017,1. Not enrolled
1911,2017,1. Not enrolled
1912,2017,1. Not enrolled
1913,2017,
1914,2017,1. Not enrolled
1915,2017,
1916,2017,1. Not enrolled
1917,2017,
1918,2017,1. Not enrolled
1919,2017,1. Not enrolled
1920,2017,
1921,2017,1. Not enrolled
1922,2017,
1923,2017,1. Not enrolled
1924,2017,1. Not enrolled
1925,2017,1. Not enrolled
1926,2017,1. Not enrolled
1927,2017,1. Not enrolled
1928,2017,1. Not enrolled
1929,2017,1. Not enrolled
1930,2017,1. Not enrolled
1931,2017,1. Not enrolled
1932,2017,1. Not enrolled
1933,2017,1. Not enrolled
1934,2017,1. Not enrolled
1935,2017,1. Not enrolled
1936,2017,
1937,2017,1. Not enrolled
1938,2017,1. Not enrolled
1939,2017,1. Not enrolled
1940,2017,1. Not enrolled
1941,2017,1. Not enrolled
1942,2017,3. 4-year college
1943,2017,1. Not enrolled
1944,2017,
1945,2017,1. Not enrolled
1946,2017,1. Not enrolled
1947,2017,1. Not enrolled
1948,2017,1. Not enrolled
1949,2017,1. Not enrolled
1950,2017,1. Not enrolled
1951,2017,1. Not enrolled
1952,2017,
1953,2017,1. Not enrolled
1954,2017,1. Not enrolled
1955,2017,
1956,2017,2. 2-year college 
